UTC,bct_wdt_2sec_cnt,bct_reset_armed,bct_wdt_stat,bct_wdt_en,bct_table_select,bct_boot_relay,bct_l0_acpt_cnt,bct_l0_rjct_cnt,bct_hw_sec_cnt,bct_time_tag,bct_pld_tlm_ack_cnt,bct_pld_cmd_cnt,bct_pld_tlm_to_cnt,bct_pld_tlm_nak_cnt,bct_spare_end,bct_cmd_status,bct_realtime_cmd_accept_count,bct_realtime_cmd_reject_count,bct_stored_cmd_accept_count,bct_stored_cmd_reject_count,bct_macros_executing_pack_bit8,bct_macros_executing_pack1,bct_macros_executing_pack_bit7,bct_macros_executing_pack_bit6,bct_macros_executing_pack_bit5,bct_macros_executing_pack_bit4,bct_macros_executing_pack_bit3,bct_macros_executing_pack_bit2,bct_macros_executing_pack_bit1,bct_macros_executing_pack2,bct_macros_executing_pack_bit16,bct_macros_executing_pack_bit15,bct_macros_executing_pack_bit14,bct_macros_executing_pack_bit13,bct_macros_executing_pack_bit12,bct_macros_executing_pack_bit11,bct_macros_executing_pack_bit10,bct_macros_executing_pack_bit9,bct_scrub_status_overall,bct_scrub_count,bct_image_booted,bct_image_auto_failover,bct_tai_seconds,bct_time_valid,bct_position_wrt_eci1,bct_position_wrt_eci2,bct_position_wrt_eci3,bct_velocity_wrt_eci1,bct_velocity_wrt_eci2,bct_velocity_wrt_eci3,bct_nadir_vector_body1,bct_nadir_vector_body2,bct_nadir_vector_body3,bct_sun_vector_body1,bct_sun_vector_body2,bct_sun_vector_body3,bct_sun_position_wrt_eci1,bct_sun_position_wrt_eci2,bct_sun_position_wrt_eci3,bct_moon_position_wrt_eci1,bct_moon_position_wrt_eci2,bct_moon_position_wrt_eci3,bct_refs_valid,bct_esm_valid,bct_run_low_rate_task,bct_q_body_wrt_eci1,bct_q_body_wrt_eci2,bct_q_body_wrt_eci3,bct_q_body_wrt_eci4,bct_body_rate1,bct_body_rate1_dps,bct_body_rate1_rpm,bct_body_rate2,bct_body_rate2_dps,bct_body_rate2_rpm,bct_body_rate3,bct_body_rate3_dps,bct_body_rate3_rpm,bct_bad_att_timer,bct_bad_rate_timer,bct_reinit_count,bct_attitude_valid,bct_meas_att_valid,bct_meas_rate_valid,bct_tracker_used,bct_hr_cycle_safe_mode,bct_rotisserie_rate,bct_rotisserie_rate_dps,bct_rotisserie_rate_rpm,bct_adcs_mode,bct_safe_mode_reason,bct_recommend_sun_point,bct_filtered_speed_rpm1,bct_filtered_speed_rpm2,bct_filtered_speed_rpm3,bct_operating_mode1,bct_operating_mode2,bct_operating_mode3,bct_operating_mode,bct_star_id_step,bct_att_status,bct_det_timeout_count,bct_num_attitude_stars,bct_position_error1,bct_position_error2,bct_position_error3,bct_eigen_error,bct_time_into_search,bct_wait_timer,bct_sun_point_angle_error,bct_sun_point_state,bct_momentum_vector_body1,bct_momentum_vector_body2,bct_momentum_vector_body3,bct_total_momentum_mag,bct_duty_cycle1,bct_duty_cycle2,bct_duty_cycle3,bct_torque_rod_mode1,bct_torque_rod_mode2,bct_torque_rod_mode3,bct_mag_source_used,bct_momentum_vector_valid,bct_sun_vector_status,bct_css_invalid_count,bct_sun_sensor_used,bct_mag_vector_body1,bct_mag_vector_body2,bct_mag_vector_body3,bct_mag_invalid_count,bct_mag_vector_valid,bct_mag_sensor_used,bct_imu_invalid_count,bct_new_packet_count,bct_imu_vector_valid,bct_hr_run_count,bct_hr_exec_time_ms1,bct_hr_exec_time_ms2,bct_hr_exec_time_ms3,bct_hr_exec_time_ms4,bct_hr_exec_time_ms5,bct_payload_sec_since_last_tlm,bct_payload_tlm_rx_count,bct_payload_tlm_ack_count,bct_payload_tlm_nak_count,bct_voltage_12p0,bct_voltage_8p0,bct_voltage_5p0,bct_voltage_3p3,bct_det_temp,bct_det2_temp,bct_box1_temp,bct_imu_temp,bct_motor1_temp,bct_motor2_temp,bct_motor3_temp,bct_bus_voltage,bct_battery_voltage,bct_battery_current,bct_battery1_temp,bct_battery2_temp,bct_user_analog1,bct_user_analog2,bct_cycles_since_crc_data,bct_gps_lock_count,bct_gps_valid,bct_gps_enable,bct_latched_resp_fire_pack1,bct_latched_resp_fire_pack_bit8,bct_latched_resp_fire_pack_bit7,bct_latched_resp_fire_pack_bit6,bct_latched_resp_fire_pack_bit5,bct_latched_resp_fire_pack_bit4,bct_latched_resp_fire_pack_bit3,bct_latched_resp_fire_pack_bit2,bct_latched_resp_fire_pack_bit1,bct_latched_resp_fire_pack2,bct_latched_resp_fire_pack_bit16,bct_latched_resp_fire_pack_bit15,bct_latched_resp_fire_pack_bit14,bct_latched_resp_fire_pack_bit13,bct_latched_resp_fire_pack_bit12,bct_latched_resp_fire_pack_bit11,bct_latched_resp_fire_pack_bit10,bct_latched_resp_fire_pack_bit9,bct_sd_minute_cur,bct_sd_percent_used_total,bct_sd_percent_used_fsw,bct_sd_percent_used_soh,bct_sd_percent_used_line,bct_sd_percent_used_tbl,bct_sd_percent_used_pay,bct_sdr_tx_frames,bct_sdr_rx_frames,bct_sdr_tx,bct_sdr_tx_power,bct_sdr_rx_lock,bct_sdr_rx_power,bct_sdr_rx_freq_offset,bct_sdr_temp,bct_sdr_comm_error,bct_sq_channel,bct_sq_trap_count,bct_sq_temp,bct_aid_status1,bct_aid_status_bit8,bct_aid_status_bit7,bct_aid_status_bit6,bct_aid_status_bit5,bct_aid_status_bit4,bct_aid_status_bit3,bct_aid_status_bit2,bct_aid_status_bit1,bct_aid_status2,bct_aid_status_bit16,bct_aid_status_bit15,bct_aid_status_bit14,bct_aid_status_bit13,bct_aid_status_bit12,bct_aid_status_bit11,bct_aid_status_bit10,bct_aid_status_bit9,bct_star_id_status,bct_io24_out_,bct_io23_out_,bct_io22_out_rel2_en,bct_io21_out_,bct_io20_out_pld_htr_vbus,bct_io19_out_pld_htr_vbus,bct_io18_out_rel1_en,bct_io17_in_boot_red,bct_io16_in_bat_chg_stat,bct_io15_out_det2,bct_io14_out_12v_mode,bct_io13_in_,bct_io12_out_12v_en,bct_io11_in_sep_mon,bct_io10_out_pld_rst_req,bct_io9_out_pld_vbus
2018/344-15:55:11,128,1,1,0,0,0,0,0,32,308305801,0,231,0,0,0,0,23,0,137,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,49,0,0,597772548.2,1,-578.5581511,-2297.547385,6542.051153,-4.531960055,-5.57623063,-2.361860815,0.620639984,-0.78159998,-0.062239998,-0.0138,-0.021399999,-0.99969997,-29923868.64,-132349812.4,-57373415.15,176170.1486,-333237.3769,-143740.7998,1,1,0,-0.114043581,0.536512644,0.749140308,0.371398713,-0.00043725,-0.02505258,-0.00417543,-5.45E-05,-0.00312262,-0.000520437,-5.59E-06,-0.000319997,-5.33E-05,0,0,20,1,1,1,2,1,0.00872,0.499619185,0.083269864,1,1,0,-0.80000002,272.4000068,-544.4000136,1,1,1,3,0,0,7,43,0.000181642,-2.15E-05,-4.14E-06,0.000182959,0,109,1.460999903,7,-0.0002,-0.0006,0.001,0.001,22,21,16,3,3,3,5,1,0,0,3,2.92E-05,-3.21E-05,4.61E-06,0,1,3,0,50,1,888310,7,6,6,7,6,177679,0,0,0,11.9,7.9,5,3.330000222,-1.60000002,-2.40000003,-10.34499979,-0.819999984,-7.51499985,-7.074999858,-8.404999832,19.729,12.22800061,-1.498000075,15.36999969,14.33999971,-7.919000317,-10.94800044,7740,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54108,30,80,83,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2018/344-15:56:11,128,1,1,0,0,0,0,0,92,2994955031,0,35,0,0,0,0,23,0,137,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,49,0,0,597772608.2,1,-849.0568975,-2627.014889,6386.535621,-4.481475485,-5.40212859,-2.8201787,0.601319985,-0.79899998,-0.00212,-0.0075,-0.027499999,-0.99959997,-29922088.78,-132350139,-57373556.87,176223.1244,-333212.9637,-143735.9974,1,1,0,-0.11398719,0.53655586,0.749110337,0.371414044,0.000754965,0.043256308,0.007209385,2.30E-05,0.001314938,0.000219156,8.25E-05,0.004726615,0.000787769,0,0,20,1,1,1,2,1,0.00872,0.499619185,0.083269864,1,1,0,-0.80000002,278.800007,-567.6000142,1,1,1,3,0,0,7,42,3.93E-05,4.05E-05,-2.93E-05,6.36E-05,0,109,1.634999891,7,0.0002,-0.0006,0.0012,0.0015,24,15,27,3,3,3,5,1,0,0,3,2.77E-05,-3.26E-05,6.76E-06,0,1,3,0,50,1,888610,8,8,8,8,8,177739,0,0,0,11.9,7.9,5,3.345000223,-1.60000002,-1.60000002,-10.26499979,-0.814999984,-7.474999851,-7.074999858,-8.369999833,19.725,12.22800061,-1.40000007,14.9349997,14.04499972,-9.75100039,-12.01950048,8040,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54109,30,80,83,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-15:58:11,128,1,1,0,0,0,0,0,212,36596290,0,155,0,0,0,0,23,0,137,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,49,0,0,597772728.2,1,-1378.118151,-3251.178377,5994.81064,-4.323718445,-4.98582709,-3.69941976,0.555159986,-0.823439979,0.117199997,0,-0.040999999,-0.99919997,-29918529.07,-132350792.3,-57373840.15,176329.064,-333164.1155,-143726.3834,1,1,0,-0.113988097,0.536580869,0.749092207,0.371414204,-0.000347215,-0.019893954,-0.003315659,8.53E-06,0.000488733,8.15E-05,6.52E-05,0.003733966,0.000622328,0,0,20,1,1,1,2,1,0.00872,0.499619185,0.083269864,1,1,0,-4.80000012,280.800007,-612.8000153,1,1,1,3,0,0,7,43,-1.69E-05,1.66E-05,-2.03E-05,3.12E-05,0,109,2.348999843,7,-0.0002,-0.0006,0.0012,0.0015,22,19,7,3,3,3,5,1,0,0,3,2.28E-05,-3.38E-05,1.49E-05,0,1,3,0,50,1,889210,10,10,10,10,10,177859,0,0,0,11.9,7.9,5,3.345000223,-2.40000003,-1.60000002,-10.0649998,-0.769999985,-7.51499985,-7.00499986,-8.214999836,19.729,12.22800061,-1.228000061,14.17999972,13.42499973,-7.99350032,-10.90750044,8668,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54111,30,80,83,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-15:59:11,128,1,1,0,0,0,0,0,16,2800578000,0,215,0,0,0,0,23,0,139,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,49,0,0,597772788.2,1,-1634.433138,-3543.217503,5760.247492,-4.21708486,-4.7453495,-4.116606895,0.528479987,-0.830439979,0.176359996,0.0019,-0.041699999,-0.99909997,-29916749.21,-132350606.8,-57373981.8,176382.0278,-333139.6803,-143721.5716,1,1,0,-0.113987443,0.536571402,0.74909541,0.371421621,-7.25E-05,-0.004154517,-0.000692419,5.66E-05,0.003240936,0.000540156,5.84E-05,0.003343782,0.000557297,0,0,20,1,1,1,2,1,0.00872,0.499619185,0.083269864,1,1,0,-61.20000153,284.4000071,-639.600016,1,1,1,3,0,0,7,41,-1.49E-06,3.33E-05,-1.01E-05,3.48E-05,0,109,2.390999841,7,-0.0002,-0.0006,0.0012,0.0015,21,16,4,3,3,3,5,1,0,0,3,1.95E-05,-3.31E-05,1.82E-05,0,1,3,0,50,1,889510,11,11,11,11,11,177919,0,0,0,11.9,7.9,5,3.345000223,-2.40000003,-1.60000002,-9.909999802,-0.719999986,-7.624999848,-6.929999861,-8.104999838,19.734,12.22800061,-1.150000058,13.80499972,13.09999974,-9.987000399,-11.85250047,8940,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54112,30,80,83,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2018/344-16:00:11,128,1,1,0,0,0,0,0,76,1350201708,0,19,0,0,0,0,23,0,141,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,49,0,0,597772848.2,1,-1883.809306,-3820.215229,5501.164885,-4.0925032,-4.48462188,-4.51644366,0.499519988,-0.833879979,0.234759994,0.0031,-0.045399999,-0.99899997,-29914969.35,-132351445.4,-57374123.44,176434.9876,-333115.2381,-143716.7566,1,1,0,-0.114020819,0.536582327,0.749088381,0.371409771,-6.41E-06,-0.000366979,-6.12E-05,3.84E-05,0.002199012,0.000366502,5.13E-05,0.002936982,0.000489497,0,0,20,1,1,1,2,1,0.00872,0.499619185,0.083269864,1,1,0,-85.20000213,279.200007,-660.4000165,1,1,1,3,0,0,7,42,2.09E-06,-3.92E-05,1.07E-05,4.06E-05,0,109,2.606999826,7,-0.0002,-0.0006,0.0012,0.0015,19,14,3,3,3,3,5,1,0,0,3,1.63E-05,-3.38E-05,2.05E-05,0,1,3,0,50,1,889810,7,7,7,7,7,177979,0,0,0,11.9,7.9,5,3.330000222,-2.40000003,-1.60000002,-9.789999804,-0.639999987,-7.584999848,-6.784999864,-7.879999842,19.266,12.23200061,-1.086000054,13.44499973,12.75999974,-8.405500336,-10.98850044,5,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54113,30,80,83,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-16:01:11,128,1,1,0,0,0,0,0,136,2038265083,0,79,0,0,0,0,24,0,141,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,49,0,0,597772908.2,1,-2125.184734,-4080.988776,5218.655599,-3.95048554,-4.20473071,-4.89721691,0.468519988,-0.833759979,0.292119993,0.0031,-0.049199999,-0.99879997,-29913189.5,-132351772,-57374265.08,176487.9436,-333090.7883,-143711.9386,1,1,0,-0.1140207,0.536575271,0.749089488,0.371417768,1.05E-05,0.000602179,0.000100363,5.04E-05,0.002886275,0.000481046,-0.00011189,-0.006410825,-0.001068471,0,0,20,1,1,1,2,1,0.00872,0.499619185,0.083269864,1,1,0,-101.2000025,275.2000069,-691.2000173,1,1,1,3,0,0,7,43,1.19E-05,-2.49E-05,2.33E-05,3.61E-05,0,109,2.825999812,7,-0.0002,-0.0006,0.0012,0.0015,15,10,2,3,3,3,5,1,0,0,3,1.33E-05,-3.46E-05,2.26E-05,0,1,3,0,50,1,890110,8,8,8,8,8,178039,0,0,0,11.9,7.9,5,3.330000222,-2.40000003,-1.60000002,-9.594999808,-0.534999989,-7.549999849,-6.714999866,-7.734999845,19.266,12.23200061,-1.020000051,13.07999974,12.45499975,-9.168000367,-11.35650045,5,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54114,30,80,83,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-16:02:11,128,1,1,0,0,0,0,0,196,3001251978,0,139,0,0,0,0,25,0,141,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,49,0,0,597772968.2,1,-2357.530502,-4324.422984,4913.912974,-3.79161901,-3.906846925,-5.257289055,0.435399989,-0.830159979,0.348279991,0.0019,-0.050499998,-0.99869997,-29911409.64,-132352098.5,-57374406.73,176540.8956,-333066.3315,-143707.1174,1,1,0,-0.113994676,0.536579962,0.749092904,0.37141209,-2.61E-05,-0.001496279,-0.00024938,8.15E-05,0.004671898,0.00077865,2.25E-05,0.001291733,0.000215289,0,0,20,1,1,1,2,1,0.00872,0.499619185,0.083269864,1,1,0,-126.0000032,264.0000066,-714.8000179,1,1,1,3,0,0,7,41,-9.46E-06,5.29E-06,-1.67E-05,1.99E-05,0,109,2.897999807,7,-0.0002,-0.0004,0.0014,0.0015,17,12,4,3,3,3,5,1,0,0,3,1.03E-05,-3.28E-05,2.29E-05,0,1,3,0,50,1,890410,9,9,9,9,9,178099,0,0,0,11.9,7.9,5,3.345000223,-2.40000003,-1.60000002,-9.359999813,-0.404999992,-7.404999852,-6.644999867,-7.549999849,18.851,12.23200061,-0.964000048,12.77999974,12.14999976,-9.987000399,-11.72750047,1,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54115,30,80,83,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2018/344-16:03:11,128,1,1,0,0,0,0,0,0,3915873318,0,199,0,0,0,0,26,0,143,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,50,0,0,597773028.2,1,-2579.855171,-4549.475493,4588.226111,-3.616564185,-3.592221805,-5.59510597,0.40051999,-0.822959979,0.40287999,0.0044,-0.053699998,-0.99849997,-29909629.71,-132352425,-57374548.37,176593.8436,-333041.8673,-143702.2932,1,1,0,-0.114007535,0.536560605,0.749097031,0.371427783,-0.000140505,-0.008050344,-0.001341724,-2.09E-05,-0.001194617,-0.000199103,-1.53E-05,-0.000877485,-0.000146247,0,0,20,1,1,1,2,1,0.00872,0.499619185,0.083269864,1,1,0,-161.600004,258.0000065,-741.6000185,1,1,1,3,0,0,7,44,2.99E-05,1.82E-05,2.19E-05,4.13E-05,0,109,3.086999794,7,-0.0004,-0.0004,0.0014,0.0015,13,16,10,3,3,3,5,1,0,0,3,6.82E-06,-3.08E-05,2.69E-05,0,1,3,0,50,1,890710,10,10,10,10,10,178159,0,0,0,11.9,7.9,5,3.330000222,-2.40000003,-0.80000001,-9.129999817,-0.244999995,-7.254999855,-6.534999869,-7.329999853,18.764,12.23200061,-0.908000045,12.43499975,11.86499976,-8.292500332,-10.74600043,1,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54116,30,80,83,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-16:06:11,128,1,1,0,0,0,0,0,180,564496098,0,123,0,0,0,0,26,0,143,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,50,0,0,597773208.2,1,-3177.439381,-5105.104945,3499.715125,-3.001926925,-2.561508745,-6.46089595,0.286119993,-0.78055998,0.555759986,-0.0121,-0.027399999,-0.99959997,-29904290.07,-132353404.3,-57374973.15,176752.6638,-332968.4308,-143687.8014,1,1,0,-0.113994281,0.536573501,0.749091224,0.371424932,5.09E-05,0.002916928,0.000486155,1.15E-05,0.000660047,0.000110008,5.36E-06,0.000306819,5.11E-05,0,0,20,1,1,1,2,1,0.00872,0.499619185,0.083269864,1,1,0,-250.4000063,200.000005,-798.40002,1,1,1,3,0,0,7,40,-4.81E-06,2.41E-05,4.82E-06,2.50E-05,0,109,1.718999885,7,-0.0004,-0.0004,0.0016,0.0015,7,7,4,3,3,3,5,1,0,0,3,-4.15E-06,-2.18E-05,3.44E-05,0,1,3,0,50,1,891610,8,8,8,8,8,178339,0,0,0,11.9,7.9,5,3.330000222,-1.60000002,0,-8.254999835,0.374999993,-6.534999869,-6.184999876,-6.574999869,19.011,12.23200061,-0.764000038,11.51999977,11.01999978,-9.908500396,-11.27450045,1,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54119,30,80,83,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-16:07:11,128,1,1,0,0,0,0,0,240,463833713,0,183,0,0,0,0,27,0,145,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,50,0,0,597773268.2,1,-3350.661672,-5247.817138,3104.865685,-2.770104635,-2.19385367,-6.69608139,0.245279994,-0.759719981,0.602239985,-0.0154,-0.022999999,-0.99959997,-29902510.14,-132353730.8,-57375114.73,176805.596,-332943.9374,-143682.862,1,1,0,-0.114031378,0.536579016,0.749094507,0.371398954,-7.74E-05,-0.004436412,-0.000739402,9.50E-05,0.005442526,0.000907088,-3.31E-06,-0.000189649,-3.16E-05,0,0,20,1,1,1,2,1,0.00872,0.499619185,0.083269864,1,1,0,-282.8000071,173.6000043,-810.0000203,1,1,1,3,0,0,7,43,2.39E-05,-6.27E-05,2.02E-06,6.72E-05,0,109,1.586999894,7,-0.0006,-0.0004,0.0016,0.0015,6,12,5,3,3,3,5,1,0,0,3,-7.38E-06,-1.97E-05,3.03E-05,0,1,3,0,50,1,891910,9,9,9,9,9,178399,0,0,0,11.9,7.9,5,3.330000222,-1.60000002,0,-7.954999841,0.619999988,-6.184999876,-6.039999879,-6.289999874,18.678,12.23400061,-0.724000036,11.24999978,10.77499978,-9.206500368,-10.78600043,1,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54120,30,80,83,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2018/344-16:08:11,128,1,1,0,0,0,0,0,44,3765014015,0,243,0,0,0,0,27,0,145,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,50,0,0,597773328.2,1,-3509.614305,-5368.177932,2696.755885,-2.526403235,-1.81672833,-6.902746215,0.203479995,-0.735559982,0.646159984,-0.016699999,-0.019899999,-0.99969997,-29900730.28,-132354057.2,-57375256.3,176858.5242,-332919.4368,-143678.1244,1,1,0,-0.113994868,0.536582679,0.749088671,0.371416641,-4.08E-05,-0.002339387,-0.000389898,5.92E-05,0.003394202,0.0005657,4.85E-05,0.002776553,0.000462759,0,0,20,1,1,1,2,1,0.00872,0.499619185,0.083269864,1,1,0,-308.4000077,150.8000038,-823.6000206,1,1,1,3,0,0,7,42,-1.90E-05,6.90E-06,-7.17E-06,2.14E-05,0,109,1.484999901,7,-0.0006,-0.0002,0.0016,0.0015,2,8,3,3,3,3,5,1,0,0,3,-1.04E-05,-1.54E-05,3.31E-05,0,1,3,0,50,1,892210,10,10,10,10,10,178459,0,0,0,11.9,7.9,5,3.330000222,-1.60000002,0,-7.734999845,0.859999983,-5.899999882,-5.834999883,-5.969999881,18.827,12.23400061,-0.684000034,10.95999978,10.49999979,-9.594500384,-10.86700043,1,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54121,30,80,83,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-16:11:11,128,1,1,0,0,0,0,0,224,554735801,0,167,0,0,0,0,27,0,147,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,50,0,0,597773508.2,1,-3894.349505,-5590.44432,1410.501889,-1.734656325,-0.64485545,-7.343161895,0.073519998,-0.644919984,0.760719981,-0.020599999,-0.0122,-0.99969997,-29895390.49,-132355036.3,-57375680.94,177017.2847,-332845.891,-143663.5854,1,1,0,-0.114009275,0.536559788,0.749097911,0.371426654,-0.000119345,-0.006837965,-0.001139661,8.37E-05,0.004793651,0.000798942,-5.43E-05,-0.003110874,-0.000518479,0,0,20,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-394.4000099,60.0000015,-812.8000203,1,1,1,3,0,0,7,41,3.37E-05,1.52E-05,2.17E-05,4.28E-05,0,109,1.370999909,7,-0.0008,0,0.0016,0.0015,11,6,5,3,3,3,5,1,0,0,3,-1.53E-05,-4.27E-06,2.76E-05,0,1,3,0,50,1,893110,10,10,10,10,10,178639,0,0,0,11.9,7.9,5,3.330000222,-1.60000002,0.80000001,-7.219999856,1.524999969,-5.039999899,-5.554999889,-5.314999894,18.451,12.23400061,-0.588000029,10.1849998,9.719999806,-9.206500368,-10.42450042,1,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54124,30,80,83,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2018/344-16:12:11,128,1,1,0,0,0,0,0,28,3511131220,0,227,0,0,0,0,27,0,147,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,1,0,0,0,0,50,0,0,597773568.2,1,-3990.05244,-5617.189799,967.2108316,-1.454301085,-0.24633426,-7.427941735,0.029159999,-0.609039985,0.79259998,-0.021899999,-0.0109,-0.99969997,-29893610.57,-132355362.6,-57375822.51,177070.1969,-332821.3612,-143658.7328,1,1,0,-0.114086042,0.536578035,0.749106344,0.371359709,-3.82E-05,-0.002187266,-0.000364544,-0.00013327,-0.007635809,-0.001272635,6.17E-05,0.003536868,0.000589478,0,0,20,1,1,1,1,1,0.00872,0.499619185,0.083269864,1,1,0,-437.6000109,4.40000011,-796.0000199,1,1,1,3,0,0,7,40,8.77E-05,-0.000183314,-6.69E-06,0.000203306,0,109,1.400999907,7,-0.0008,0,0.0016,0.002,16,2,9,3,3,3,5,1,0,0,3,-1.68E-05,-1.41E-06,2.48E-05,0,1,3,0,50,1,893410,11,11,11,11,11,178699,0,0,0,11.9,7.9,5,3.330000222,-0.80000001,0.80000001,-7.109999858,1.709999966,-4.804999904,-5.449999891,-5.209999896,18.769,12.23400061,-0.562000028,9.954999801,9.48499981,-9.014000361,-10.30450041,1,36,0,1,2,1,0,0,0,0,0,0,0,10,1,0,0,1,1,0,0,0,54125,30,80,83,1,1,0,0,0,0,0,0,0,0,0,1,65,0,252,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
