name,startByte,startBit,dtype,size,conversion,unit,description,state,min,max,endian
bct_rate_est_status,1079,0,dn,8,1,0/OK 1/PENDING 2/BAD 3/TOO_FEW_STARS 4/QUEST_FAILED 5/RESIDUALS_TOO_HIGH 6/TOO_CLOSE_TO_EDGE 7/PIX_AMP_TOO_LOW 8/PIX_AMP_TOO_HIGH 9/BACKGND_TOO_HIGH 10/TRACK_FAILURE 11/PIX_SUM_TOO_LOW 12/UNUSED 13/TOO_DIM_FOR_STARID 14/TOO_MANY_GROUPS 15/TOO_FEW_GROUPS 16/CHANNEL_DISABLED 17/TRACK_BLK_OVERLAP 18/OK_FOR_STARID 19/TOO_CLOSE_TO_OTHER 20/TOO_MANY_PIXELS 21/TOO_MANY_COLUMNS 22/TOO_MANY_ROWS 23/OPEN 24/CLOSED 25/RATE_TOO_HIGH,Tracker Rate Est Status,0/OK 1/PENDING 2/BAD 3/TOO_FEW_STARS 4/QUEST_FAILED 5/RESIDUALS_TOO_HIGH 6/TOO_CLOSE_TO_EDGE 7/PIX_AMP_TOO_LOW 8/PIX_AMP_TOO_HIGH 9/BACKGND_TOO_HIGH 10/TRACK_FAILURE 11/PIX_SUM_TOO_LOW 12/UNUSED 13/TOO_DIM_FOR_STARID 14/TOO_MANY_GROUPS 15/TOO_FEW_GROUPS 16/CHANNEL_DISABLED 17/TRACK_BLK_OVERLAP 18/OK_FOR_STARID 19/TOO_CLOSE_TO_OTHER 20/TOO_MANY_PIXELS 21/TOO_MANY_COLUMNS 22/TOO_MANY_ROWS 23/OPEN 24/CLOSED 25/RATE_TOO_HIGH,,,big
bct_rate_aid_status,1080,0,dn,8,1,0/OK 1/PENDING 2/BAD 3/TOO_FEW_STARS 4/QUEST_FAILED 5/RESIDUALS_TOO_HIGH 6/TOO_CLOSE_TO_EDGE 7/PIX_AMP_TOO_LOW 8/PIX_AMP_TOO_HIGH 9/BACKGND_TOO_HIGH 10/TRACK_FAILURE 11/PIX_SUM_TOO_LOW 12/UNUSED 13/TOO_DIM_FOR_STARID 14/TOO_MANY_GROUPS 15/TOO_FEW_GROUPS 16/CHANNEL_DISABLED 17/TRACK_BLK_OVERLAP 18/OK_FOR_STARID 19/TOO_CLOSE_TO_OTHER 20/TOO_MANY_PIXELS 21/TOO_MANY_COLUMNS 22/TOO_MANY_ROWS 23/OPEN 24/CLOSED 25/RATE_TOO_HIGH,Rate Aid Status,0/OK 1/PENDING 2/BAD 3/TOO_FEW_STARS 4/QUEST_FAILED 5/RESIDUALS_TOO_HIGH 6/TOO_CLOSE_TO_EDGE 7/PIX_AMP_TOO_LOW 8/PIX_AMP_TOO_HIGH 9/BACKGND_TOO_HIGH 10/TRACK_FAILURE 11/PIX_SUM_TOO_LOW 12/UNUSED 13/TOO_DIM_FOR_STARID 14/TOO_MANY_GROUPS 15/TOO_FEW_GROUPS 16/CHANNEL_DISABLED 17/TRACK_BLK_OVERLAP 18/OK_FOR_STARID 19/TOO_CLOSE_TO_OTHER 20/TOO_MANY_PIXELS 21/TOO_MANY_COLUMNS 22/TOO_MANY_ROWS 23/OPEN 24/CLOSED 25/RATE_TOO_HIGH,,,big
bct_vel_aid_status,1081,0,dn,8,1,0/OK 1/PENDING 2/BAD 3/TOO_FEW_STARS 4/QUEST_FAILED 5/RESIDUALS_TOO_HIGH 6/TOO_CLOSE_TO_EDGE 7/PIX_AMP_TOO_LOW 8/PIX_AMP_TOO_HIGH 9/BACKGND_TOO_HIGH 10/TRACK_FAILURE 11/PIX_SUM_TOO_LOW 12/UNUSED 13/TOO_DIM_FOR_STARID 14/TOO_MANY_GROUPS 15/TOO_FEW_GROUPS 16/CHANNEL_DISABLED 17/TRACK_BLK_OVERLAP 18/OK_FOR_STARID 19/TOO_CLOSE_TO_OTHER 20/TOO_MANY_PIXELS 21/TOO_MANY_COLUMNS 22/TOO_MANY_ROWS 23/OPEN 24/CLOSED 25/RATE_TOO_HIGH,Velocity Aid Status,0/OK 1/PENDING 2/BAD 3/TOO_FEW_STARS 4/QUEST_FAILED 5/RESIDUALS_TOO_HIGH 6/TOO_CLOSE_TO_EDGE 7/PIX_AMP_TOO_LOW 8/PIX_AMP_TOO_HIGH 9/BACKGND_TOO_HIGH 10/TRACK_FAILURE 11/PIX_SUM_TOO_LOW 12/UNUSED 13/TOO_DIM_FOR_STARID 14/TOO_MANY_GROUPS 15/TOO_FEW_GROUPS 16/CHANNEL_DISABLED 17/TRACK_BLK_OVERLAP 18/OK_FOR_STARID 19/TOO_CLOSE_TO_OTHER 20/TOO_MANY_PIXELS 21/TOO_MANY_COLUMNS 22/TOO_MANY_ROWS 23/OPEN 24/CLOSED 25/RATE_TOO_HIGH,,,big
bct_att_aid_status,1082,0,dn,8,1,0/OK 1/PENDING 2/BAD 3/TOO_FEW_STARS 4/QUEST_FAILED 5/RESIDUALS_TOO_HIGH 6/TOO_CLOSE_TO_EDGE 7/PIX_AMP_TOO_LOW 8/PIX_AMP_TOO_HIGH 9/BACKGND_TOO_HIGH 10/TRACK_FAILURE 11/PIX_SUM_TOO_LOW 12/UNUSED 13/TOO_DIM_FOR_STARID 14/TOO_MANY_GROUPS 15/TOO_FEW_GROUPS 16/CHANNEL_DISABLED 17/TRACK_BLK_OVERLAP 18/OK_FOR_STARID 19/TOO_CLOSE_TO_OTHER 20/TOO_MANY_PIXELS 21/TOO_MANY_COLUMNS 22/TOO_MANY_ROWS 23/OPEN 24/CLOSED 25/RATE_TOO_HIGH,Attitude Aid Status,0/OK 1/PENDING 2/BAD 3/TOO_FEW_STARS 4/QUEST_FAILED 5/RESIDUALS_TOO_HIGH 6/TOO_CLOSE_TO_EDGE 7/PIX_AMP_TOO_LOW 8/PIX_AMP_TOO_HIGH 9/BACKGND_TOO_HIGH 10/TRACK_FAILURE 11/PIX_SUM_TOO_LOW 12/UNUSED 13/TOO_DIM_FOR_STARID 14/TOO_MANY_GROUPS 15/TOO_FEW_GROUPS 16/CHANNEL_DISABLED 17/TRACK_BLK_OVERLAP 18/OK_FOR_STARID 19/TOO_CLOSE_TO_OTHER 20/TOO_MANY_PIXELS 21/TOO_MANY_COLUMNS 22/TOO_MANY_ROWS 23/OPEN 24/CLOSED 25/RATE_TOO_HIGH,,,big
bct_vector_aid_status,1083,0,dn,8,1,0/OK 1/PENDING 2/BAD 3/TOO_FEW_STARS 4/QUEST_FAILED 5/RESIDUALS_TOO_HIGH 6/TOO_CLOSE_TO_EDGE 7/PIX_AMP_TOO_LOW 8/PIX_AMP_TOO_HIGH 9/BACKGND_TOO_HIGH 10/TRACK_FAILURE 11/PIX_SUM_TOO_LOW 12/UNUSED 13/TOO_DIM_FOR_STARID 14/TOO_MANY_GROUPS 15/TOO_FEW_GROUPS 16/CHANNEL_DISABLED 17/TRACK_BLK_OVERLAP 18/OK_FOR_STARID 19/TOO_CLOSE_TO_OTHER 20/TOO_MANY_PIXELS 21/TOO_MANY_COLUMNS 22/TOO_MANY_ROWS 23/OPEN 24/CLOSED 25/RATE_TOO_HIGH,Vector Aid Status,0/OK 1/PENDING 2/BAD 3/TOO_FEW_STARS 4/QUEST_FAILED 5/RESIDUALS_TOO_HIGH 6/TOO_CLOSE_TO_EDGE 7/PIX_AMP_TOO_LOW 8/PIX_AMP_TOO_HIGH 9/BACKGND_TOO_HIGH 10/TRACK_FAILURE 11/PIX_SUM_TOO_LOW 12/UNUSED 13/TOO_DIM_FOR_STARID 14/TOO_MANY_GROUPS 15/TOO_FEW_GROUPS 16/CHANNEL_DISABLED 17/TRACK_BLK_OVERLAP 18/OK_FOR_STARID 19/TOO_CLOSE_TO_OTHER 20/TOO_MANY_PIXELS 21/TOO_MANY_COLUMNS 22/TOO_MANY_ROWS 23/OPEN 24/CLOSED 25/RATE_TOO_HIGH,,,big
bct_att_time_tag,1084,0,dn,32,1,usec,Star Tracker Time Tag,,,,big
bct_num_id_patterns_tried,1088,0,dn,32,1,none,Num ID Patterns Tried,,,,big
bct_pixel_amp_threshold,1092,0,dn,8,4,counts,Pixel Ampl Threshold,,,,big
bct_amplitude_offset,1093,0,dn,8,1,counts,Amplitude Offset,,,,big
bct_current_tint,1094,0,dn,32,1,usec,Current Tint,,,,big
bct_video_address,1098,0,dn,32,1,none,Video Start Address,,,,big
bct_maximum_residual_id,1102,0,dn,16,1,none,Maximum Residual ID,,,,big
bct_maximum_residual_id_init,1104,0,dn,16,1,none,Max Residual ID 1st pass,,,,big
bct_max_row_bckgnd_post_comp,1106,0,dn,16,1,counts,Max Background Level,,,,big
bct_det_timeout_count,1108,0,dn,16,1,counts,Number of detector timeouts,,,,big
bct_num_pix_groups_for_id,1110,0,dn,8,1,none,Num Pixel Groups,,,,big
bct_id_tolerance,1111,0,dn,8,1,arcsec,StarID Tolerance,,,,big
bct_num_of_att_loops,1112,0,dn,8,1,none,Num Attitude Loops,,,,big
bct_num_attitude_stars,1113,0,dn,8,1,none,Num Stars Used in Att,,,,big
bct_num_stars_high_residual,1114,0,dn,8,1,none,Num Stars High Residual,,,,big
bct_auto_black_enable,1115,0,dn,8,1,1/YES 0/NO,Auto Black Enable,1/YES 0/NO,,,big
bct_black_level,1116,0,dn,8,1,counts,Black Level,,,,big
bct_num_stars_on_fov,1117,0,dn,8,1,none,Num Stars on FOV,,,,big
bct_num_track_blocks_issued,1118,0,dn,8,1,none,Num Track Blocks Issued,,,,big
bct_num_track_stars,1119,0,dn,8,1,none,Num Tracked Stars,,,,big
bct_num_id_stars,1120,0,dn,8,1,none,Num ID Stars,,,,big
bct_fs_wcounter,1121,0,dn,8,1,STcycles,FSW Counter,,,,big
bct_auto_track,1122,0,dn,8,1,1/YES 0/NO,Auto Track from Star ID,1/YES 0/NO,,,big
bct_auto_integration,1123,0,dn,8,1,1/YES 0/NO,Auto Integration Adjust,1/YES 0/NO,,,big
bct_auto_gain,1124,0,dn,8,1,1/YES 0/NO,Auto Gain Adjust,1/YES 0/NO,,,big
bct_test_mode,1125,0,dn,8,1,TBD,Test Mode,,,,big
bct_fpga_det_timeout,1126,0,dn,8,1,1/YES 0/NO,Fpga Detector Timeout,1/YES 0/NO,,,big
bct_store_seq_images,1127,0,dn,8,1,1/YES 0/NO,Store Sequential Images,1/YES 0/NO,,,big
bct_track_ref_available,1128,0,dn,8,1,1/YES 0/NO,Track Ref Available,1/YES 0/NO,,,big
bct_image_index,1129,0,dn,8,1,none,Current Image Index,,,,big
bct_ref_index,1130,0,dn,8,1,none,Reference Image Index,,,,big
bct_num_bright_stars,1131,0,dn,8,1,none,Number of Bright Stars,,,,big
bct_image_filter_enabled,1132,0,dn,8,1,none,Image Filter Enabled,,,,big
bct_time,1133,0,sn,32,1,none,Time from GPS,,,,big
bct_position_ecef1,1137,0,sn,32,2.00E-05,km,GPS Position ECEF,,,,big
bct_position_ecef2,1141,0,sn,32,2.00E-05,km,GPS Position ECEF,,,,big
bct_position_ecef3,1145,0,sn,32,2.00E-05,km,GPS Position ECEF,,,,big
bct_velocity_ecef1,1149,0,sn,32,5.00E-09,km/s,GPS Velocity ECEF,,,,big
bct_velocity_ecef2,1153,0,sn,32,5.00E-09,km/s,GPS Velocity ECEF,,,,big
bct_velocity_ecef3,1157,0,sn,32,5.00E-09,km/s,GPS Velocity ECEF,,,,big
bct_sample_usec_ct,1161,0,dn,32,1,usec,Last Valid Data PPS Usec,,,,big
bct_cycles_since_crc_data,1165,0,dn,32,1,none,Cycles Since Correct CRC GPS Data,,,,big
bct_cycles_since_latest_data,1169,0,dn,32,1,none,Cycles Since Valid GPS Data (GPS lock),,,,big
bct_gps_lock_count,1173,0,dn,16,1,none,spare,,,,big
bct_ms_gtracked_satellites,1175,0,dn,8,1,none,MSG Tracked Sats,,,,big
bct_ms_gused_satellites,1176,0,dn,8,1,none,MSG Used Sats,,,,big
bct_msg_data_valid,1177,0,dn,8,1,1/YES 0/NO,MSG Decode Successful,1/YES 0/NO,,,big
bct_gps_valid,1178,0,dn,8,1,1/YES 0/NO,GPS Valid,1/YES 0/NO,,,big
bct_gps_enable,1179,0,dn,8,1,1/YES 0/NO,GPS Enabled,1/YES 0/NO,,,big
bct_new_data_received,1180,0,dn,8,1,1/YES 0/NO,New GPS Data Received,1/YES 0/NO,,,big
bct_response_fire_count,1181,0,dn,8,1,none,Response Fire Count,,,,big
bct_check_enabled_pack1,1182,0,dn,8,1,bitpack,Check Enabled Bitpack,,,,big
bct_check_enabled_pack_bit8,1182,0,dn,1,1,none,Check Enabled Bitpack bit 8,,,,big
bct_check_enabled_pack_bit7,1182,1,dn,1,1,none,Check Enabled Bitpack bit 7,,,,big
bct_check_enabled_pack_bit6,1182,2,dn,1,1,none,Check Enabled Bitpack bit 6,,,,big
bct_check_enabled_pack_bit5,1182,3,dn,1,1,none,Check Enabled Bitpack bit 5,,,,big
bct_check_enabled_pack_bit4,1182,4,dn,1,1,none,Check Enabled Bitpack bit 4,,,,big
bct_check_enabled_pack_bit3,1182,5,dn,1,1,none,Check Enabled Bitpack bit 3,,,,big
bct_check_enabled_pack_bit2,1182,6,dn,1,1,none,Check Enabled Bitpack bit 2,,,,big
bct_check_enabled_pack_bit1,1182,7,dn,1,1,none,Check Enabled Bitpack bit 1,,,,big
bct_check_enabled_pack2,1183,0,dn,8,1,bitpack,Check Enabled Bitpack,,,,big
bct_check_enabled_pack_bit16,1183,0,dn,1,1,none,Check Enabled Bitpack bit 16,,,,big
bct_check_enabled_pack_bit15,1183,1,dn,1,1,none,Check Enabled Bitpack bit 15,,,,big
bct_check_enabled_pack_bit14,1183,2,dn,1,1,none,Check Enabled Bitpack bit 14,,,,big
bct_check_enabled_pack_bit13,1183,3,dn,1,1,none,Check Enabled Bitpack bit 13,,,,big
bct_check_enabled_pack_bit12,1183,4,dn,1,1,none,Check Enabled Bitpack bit 12,,,,big
bct_check_enabled_pack_bit11,1183,5,dn,1,1,none,Check Enabled Bitpack bit 11,,,,big
bct_check_enabled_pack_bit10,1183,6,dn,1,1,none,Check Enabled Bitpack bit 10,,,,big
bct_check_enabled_pack_bit9,1183,7,dn,1,1,none,Check Enabled Bitpack bit 9,,,,big
bct_check_enabled_pack_bit24,1184,0,dn,1,1,none,Check Enabled Bitpack bit 24,,,,big
bct_check_enabled_pack3,1184,0,dn,8,1,bitpack,Check Enabled Bitpack,,,,big
bct_check_enabled_pack_bit23,1184,1,dn,1,1,none,Check Enabled Bitpack bit 23,,,,big
bct_check_enabled_pack_bit22,1184,2,dn,1,1,none,Check Enabled Bitpack bit 22,,,,big
bct_check_enabled_pack_bit21,1184,3,dn,1,1,none,Check Enabled Bitpack bit 21,,,,big
bct_check_enabled_pack_bit20,1184,4,dn,1,1,none,Check Enabled Bitpack bit 20,,,,big
bct_check_enabled_pack_bit19,1184,5,dn,1,1,none,Check Enabled Bitpack bit 19,,,,big
bct_check_enabled_pack_bit18,1184,6,dn,1,1,none,Check Enabled Bitpack bit 18,,,,big
bct_check_enabled_pack_bit17,1184,7,dn,1,1,none,Check Enabled Bitpack bit 17,,,,big
bct_check_enabled_pack4,1185,0,dn,8,1,bitpack,Check Enabled Bitpack,,,,big
bct_check_enabled_pack_bit32,1185,0,dn,1,1,none,Check Enabled Bitpack bit 32,,,,big
bct_check_enabled_pack_bit31,1185,1,dn,1,1,none,Check Enabled Bitpack bit 31,,,,big
bct_check_enabled_pack_bit30,1185,2,dn,1,1,none,Check Enabled Bitpack bit 30,,,,big
bct_check_enabled_pack_bit29,1185,3,dn,1,1,none,Check Enabled Bitpack bit 29,,,,big
bct_check_enabled_pack_bit28,1185,4,dn,1,1,none,Check Enabled Bitpack bit 28,,,,big
bct_check_enabled_pack_bit27,1185,5,dn,1,1,none,Check Enabled Bitpack bit 27,,,,big
bct_check_enabled_pack_bit26,1185,6,dn,1,1,none,Check Enabled Bitpack bit 26,,,,big
bct_check_enabled_pack_bit25,1185,7,dn,1,1,none,Check Enabled Bitpack bit 25,,,,big
bct_check_enabled_pack_bit40,1186,0,dn,1,1,none,Check Enabled Bitpack bit 40,,,,big
bct_check_enabled_pack5,1186,0,dn,8,1,bitpack,Check Enabled Bitpack,,,,big
bct_check_enabled_pack_bit39,1186,1,dn,1,1,none,Check Enabled Bitpack bit 39,,,,big
bct_check_enabled_pack_bit38,1186,2,dn,1,1,none,Check Enabled Bitpack bit 38,,,,big
bct_check_enabled_pack_bit37,1186,3,dn,1,1,none,Check Enabled Bitpack bit 37,,,,big
bct_check_enabled_pack_bit36,1186,4,dn,1,1,none,Check Enabled Bitpack bit 36,,,,big
bct_check_enabled_pack_bit35,1186,5,dn,1,1,none,Check Enabled Bitpack bit 35,,,,big
bct_check_enabled_pack_bit34,1186,6,dn,1,1,none,Check Enabled Bitpack bit 34,,,,big
bct_check_enabled_pack_bit33,1186,7,dn,1,1,none,Check Enabled Bitpack bit 33,,,,big
bct_check_enabled_pack_bit48,1187,0,dn,1,1,none,Check Enabled Bitpack bit 48,,,,big
bct_check_enabled_pack6,1187,0,dn,8,1,bitpack,Check Enabled Bitpack,,,,big
bct_check_enabled_pack_bit47,1187,1,dn,1,1,none,Check Enabled Bitpack bit 47,,,,big
bct_check_enabled_pack_bit46,1187,2,dn,1,1,none,Check Enabled Bitpack bit 46,,,,big
bct_check_enabled_pack_bit45,1187,3,dn,1,1,none,Check Enabled Bitpack bit 45,,,,big
bct_check_enabled_pack_bit44,1187,4,dn,1,1,none,Check Enabled Bitpack bit 44,,,,big
bct_check_enabled_pack_bit43,1187,5,dn,1,1,none,Check Enabled Bitpack bit 43,,,,big
bct_check_enabled_pack_bit42,1187,6,dn,1,1,none,Check Enabled Bitpack bit 42,,,,big
bct_check_enabled_pack_bit41,1187,7,dn,1,1,none,Check Enabled Bitpack bit 41,,,,big
bct_check_enabled_pack_bit56,1188,0,dn,1,1,none,Check Enabled Bitpack bit 56,,,,big
bct_check_enabled_pack7,1188,0,dn,8,1,bitpack,Check Enabled Bitpack,,,,big
bct_check_enabled_pack_bit55,1188,1,dn,1,1,none,Check Enabled Bitpack bit 55,,,,big
bct_check_enabled_pack_bit54,1188,2,dn,1,1,none,Check Enabled Bitpack bit 54,,,,big
bct_check_enabled_pack_bit53,1188,3,dn,1,1,none,Check Enabled Bitpack bit 53,,,,big
bct_check_enabled_pack_bit52,1188,4,dn,1,1,none,Check Enabled Bitpack bit 52,,,,big
bct_check_enabled_pack_bit51,1188,5,dn,1,1,none,Check Enabled Bitpack bit 51,,,,big
bct_check_enabled_pack_bit50,1188,6,dn,1,1,none,Check Enabled Bitpack bit 50,,,,big
bct_check_enabled_pack_bit49,1188,7,dn,1,1,none,Check Enabled Bitpack bit 49,,,,big
bct_check_enabled_pack8,1189,0,dn,8,1,bitpack,Check Enabled Bitpack,,,,big
bct_check_enabled_pack_bit64,1189,0,dn,1,1,none,Check Enabled Bitpack bit 64,,,,big
bct_check_enabled_pack_bit63,1189,1,dn,1,1,none,Check Enabled Bitpack bit 63,,,,big
bct_check_enabled_pack_bit62,1189,2,dn,1,1,none,Check Enabled Bitpack bit 62,,,,big
bct_check_enabled_pack_bit61,1189,3,dn,1,1,none,Check Enabled Bitpack bit 61,,,,big
bct_check_enabled_pack_bit60,1189,4,dn,1,1,none,Check Enabled Bitpack bit 60,,,,big
bct_check_enabled_pack_bit59,1189,5,dn,1,1,none,Check Enabled Bitpack bit 59,,,,big
bct_check_enabled_pack_bit58,1189,6,dn,1,1,none,Check Enabled Bitpack bit 58,,,,big
bct_check_enabled_pack_bit57,1189,7,dn,1,1,none,Check Enabled Bitpack bit 57,,,,big
bct_check_enabled_pack9,1190,0,dn,8,1,bitpack,Check Enabled Bitpack,,,,big
bct_check_enabled_pack_bit72,1190,0,dn,1,1,none,Check Enabled Bitpack bit 72,,,,big
bct_check_enabled_pack_bit71,1190,1,dn,1,1,none,Check Enabled Bitpack bit 71,,,,big
bct_check_enabled_pack_bit70,1190,2,dn,1,1,none,Check Enabled Bitpack bit 70,,,,big
bct_check_enabled_pack_bit69,1190,3,dn,1,1,none,Check Enabled Bitpack bit 69,,,,big
bct_check_enabled_pack_bit68,1190,4,dn,1,1,none,Check Enabled Bitpack bit 68,,,,big
bct_check_enabled_pack_bit67,1190,5,dn,1,1,none,Check Enabled Bitpack bit 67,,,,big
bct_check_enabled_pack_bit66,1190,6,dn,1,1,none,Check Enabled Bitpack bit 66,,,,big
bct_check_enabled_pack_bit65,1190,7,dn,1,1,none,Check Enabled Bitpack bit 65,,,,big
bct_check_enabled_pack_bit80,1191,0,dn,1,1,none,Check Enabled Bitpack bit 80,,,,big
bct_check_enabled_pack10,1191,0,dn,8,1,bitpack,Check Enabled Bitpack,,,,big
bct_check_enabled_pack_bit79,1191,1,dn,1,1,none,Check Enabled Bitpack bit 79,,,,big
bct_check_enabled_pack_bit78,1191,2,dn,1,1,none,Check Enabled Bitpack bit 78,,,,big
bct_check_enabled_pack_bit77,1191,3,dn,1,1,none,Check Enabled Bitpack bit 77,,,,big
bct_check_enabled_pack_bit76,1191,4,dn,1,1,none,Check Enabled Bitpack bit 76,,,,big
bct_check_enabled_pack_bit75,1191,5,dn,1,1,none,Check Enabled Bitpack bit 75,,,,big
bct_check_enabled_pack_bit74,1191,6,dn,1,1,none,Check Enabled Bitpack bit 74,,,,big
bct_check_enabled_pack_bit73,1191,7,dn,1,1,none,Check Enabled Bitpack bit 73,,,,big
bct_check_enabled_pack_bit88,1192,0,dn,1,1,none,Check Enabled Bitpack bit 88,,,,big
bct_check_enabled_pack11,1192,0,dn,8,1,bitpack,Check Enabled Bitpack,,,,big
bct_check_enabled_pack_bit87,1192,1,dn,1,1,none,Check Enabled Bitpack bit 87,,,,big
bct_check_enabled_pack_bit86,1192,2,dn,1,1,none,Check Enabled Bitpack bit 86,,,,big
bct_check_enabled_pack_bit85,1192,3,dn,1,1,none,Check Enabled Bitpack bit 85,,,,big
bct_check_enabled_pack_bit84,1192,4,dn,1,1,none,Check Enabled Bitpack bit 84,,,,big
bct_check_enabled_pack_bit83,1192,5,dn,1,1,none,Check Enabled Bitpack bit 83,,,,big
bct_check_enabled_pack_bit82,1192,6,dn,1,1,none,Check Enabled Bitpack bit 82,,,,big
bct_check_enabled_pack_bit81,1192,7,dn,1,1,none,Check Enabled Bitpack bit 81,,,,big
bct_check_enabled_pack_bit96,1193,0,dn,1,1,none,Check Enabled Bitpack bit 96,,,,big
bct_check_enabled_pack12,1193,0,dn,8,1,bitpack,Check Enabled Bitpack,,,,big
bct_check_enabled_pack_bit95,1193,1,dn,1,1,none,Check Enabled Bitpack bit 95,,,,big
bct_check_enabled_pack_bit94,1193,2,dn,1,1,none,Check Enabled Bitpack bit 94,,,,big
bct_check_enabled_pack_bit93,1193,3,dn,1,1,none,Check Enabled Bitpack bit 93,,,,big
bct_check_enabled_pack_bit92,1193,4,dn,1,1,none,Check Enabled Bitpack bit 92,,,,big
bct_check_enabled_pack_bit91,1193,5,dn,1,1,none,Check Enabled Bitpack bit 91,,,,big
bct_check_enabled_pack_bit90,1193,6,dn,1,1,none,Check Enabled Bitpack bit 90,,,,big
bct_check_enabled_pack_bit89,1193,7,dn,1,1,none,Check Enabled Bitpack bit 89,,,,big
bct_check_enabled_pack13,1194,0,dn,8,1,bitpack,Check Enabled Bitpack,,,,big
bct_check_enabled_pack_bit104,1194,0,dn,1,1,none,Check Enabled Bitpack bit 104,,,,big
bct_check_enabled_pack_bit103,1194,1,dn,1,1,none,Check Enabled Bitpack bit 103,,,,big
bct_check_enabled_pack_bit102,1194,2,dn,1,1,none,Check Enabled Bitpack bit 102,,,,big
bct_check_enabled_pack_bit101,1194,3,dn,1,1,none,Check Enabled Bitpack bit 101,,,,big
bct_check_enabled_pack_bit100,1194,4,dn,1,1,none,Check Enabled Bitpack bit 100,,,,big
bct_check_enabled_pack_bit99,1194,5,dn,1,1,none,Check Enabled Bitpack bit 99,,,,big
bct_check_enabled_pack_bit98,1194,6,dn,1,1,none,Check Enabled Bitpack bit 98,,,,big
bct_check_enabled_pack_bit97,1194,7,dn,1,1,none,Check Enabled Bitpack bit 97,,,,big
bct_check_enabled_pack14,1195,0,dn,8,1,bitpack,Check Enabled Bitpack,,,,big
bct_check_enabled_pack_bit112,1195,0,dn,1,1,none,Check Enabled Bitpack bit 112,,,,big
bct_check_enabled_pack_bit111,1195,1,dn,1,1,none,Check Enabled Bitpack bit 111,,,,big
bct_check_enabled_pack_bit110,1195,2,dn,1,1,none,Check Enabled Bitpack bit 110,,,,big
bct_check_enabled_pack_bit109,1195,3,dn,1,1,none,Check Enabled Bitpack bit 109,,,,big
bct_check_enabled_pack_bit108,1195,4,dn,1,1,none,Check Enabled Bitpack bit 108,,,,big
bct_check_enabled_pack_bit107,1195,5,dn,1,1,none,Check Enabled Bitpack bit 107,,,,big
bct_check_enabled_pack_bit106,1195,6,dn,1,1,none,Check Enabled Bitpack bit 106,,,,big
bct_check_enabled_pack_bit105,1195,7,dn,1,1,none,Check Enabled Bitpack bit 105,,,,big
bct_check_enabled_pack_bit120,1196,0,dn,1,1,none,Check Enabled Bitpack bit 120,,,,big
bct_check_enabled_pack15,1196,0,dn,8,1,bitpack,Check Enabled Bitpack,,,,big
bct_check_enabled_pack_bit119,1196,1,dn,1,1,none,Check Enabled Bitpack bit 119,,,,big
bct_check_enabled_pack_bit118,1196,2,dn,1,1,none,Check Enabled Bitpack bit 118,,,,big
bct_check_enabled_pack_bit117,1196,3,dn,1,1,none,Check Enabled Bitpack bit 117,,,,big
bct_check_enabled_pack_bit116,1196,4,dn,1,1,none,Check Enabled Bitpack bit 116,,,,big
bct_check_enabled_pack_bit115,1196,5,dn,1,1,none,Check Enabled Bitpack bit 115,,,,big
bct_check_enabled_pack_bit114,1196,6,dn,1,1,none,Check Enabled Bitpack bit 114,,,,big
bct_check_enabled_pack_bit113,1196,7,dn,1,1,none,Check Enabled Bitpack bit 113,,,,big
bct_check_enabled_pack_bit128,1197,0,dn,1,1,none,Check Enabled Bitpack bit 128,,,,big
bct_check_enabled_pack16,1197,0,dn,8,1,bitpack,Check Enabled Bitpack,,,,big
bct_check_enabled_pack_bit127,1197,1,dn,1,1,none,Check Enabled Bitpack bit 127,,,,big
bct_check_enabled_pack_bit126,1197,2,dn,1,1,none,Check Enabled Bitpack bit 126,,,,big
bct_check_enabled_pack_bit125,1197,3,dn,1,1,none,Check Enabled Bitpack bit 125,,,,big
bct_check_enabled_pack_bit124,1197,4,dn,1,1,none,Check Enabled Bitpack bit 124,,,,big
bct_check_enabled_pack_bit123,1197,5,dn,1,1,none,Check Enabled Bitpack bit 123,,,,big
bct_check_enabled_pack_bit122,1197,6,dn,1,1,none,Check Enabled Bitpack bit 122,,,,big
bct_check_enabled_pack_bit121,1197,7,dn,1,1,none,Check Enabled Bitpack bit 121,,,,big
bct_response_enabled_pack_bit8,1198,0,dn,1,1,none,Response Enabled Bitpack bit 8,,,,big
bct_response_enabled_pack1,1198,0,dn,8,1,bitpack,Response Enabled Bitpack,,,,big
bct_response_enabled_pack_bit7,1198,1,dn,1,1,none,Response Enabled Bitpack bit 7,,,,big
bct_response_enabled_pack_bit6,1198,2,dn,1,1,none,Response Enabled Bitpack bit 6,,,,big
bct_response_enabled_pack_bit5,1198,3,dn,1,1,none,Response Enabled Bitpack bit 5,,,,big
bct_response_enabled_pack_bit4,1198,4,dn,1,1,none,Response Enabled Bitpack bit 4,,,,big
bct_response_enabled_pack_bit3,1198,5,dn,1,1,none,Response Enabled Bitpack bit 3,,,,big
bct_response_enabled_pack_bit2,1198,6,dn,1,1,none,Response Enabled Bitpack bit 2,,,,big
bct_response_enabled_pack_bit1,1198,7,dn,1,1,none,Response Enabled Bitpack bit 1,,,,big
bct_response_enabled_pack_bit16,1199,0,dn,1,1,none,Response Enabled Bitpack bit 16,,,,big
